"GRID_ID","HURR_FCTR","NONHURR_FCTR"
"0423507371",0.3366,1.0716
"0423507372",0.3366,1.0756
"0423507373",0.3366,1.0999
"0423507374",0.3366,1.0676
"0423507375",0.3366,1.0999
"0423507376",0.3534,1.0999
"0423507377",0.3366,1.0676
"0423507378",0.3465,1.0676
"0423507379",0.0812,1.0241
"0423507380",0.0812,1.0595
"0423507381",0.0812,1.0484
"0423507382",0.0812,1.0433
"0423507383",0.0812,1.0756
"0423507384",0.0812,1.0656
"0423507385",0.0812,1.0827
"0423507386",0.0812,1.0595
"0423507387",0.0812,1.0827
"0423507388",0.0812,1.0756
"0423507389",0.0812,1.0837
"0423507390",0.0812,1.0767
"0423507391",0.0812,1.0736
"0423507392",0.0812,1.0837
"0423507393",0.0812,1.0635
"0423507394",0.0812,1.107
"0423507395",0.0812,1.109
"0423507396",0.0812,1.1049
"0423507397",0.0812,1.1272
"0423507398",0.0812,1.1423
"0423507399",0.0812,1.1342
"0423507400",0.0812,1.0918
"0423507401",0.0812,1.0908
"0423507402",0.0812,1.1059
"0423507403",0.0812,1.0958
"0423507404",0.0812,1.1039
"0423507405",0.0812,1.107
"0423507406",0.0812,1.0989
"0423507407",0.0812,1.1029
"0423507408",0.0812,1.1059
"0423507409",0.0812,1.1029
"0423507410",0.0812,1.1039
"0423507411",0.0812,1.0807
"0423507412",0.0812,1.0908
"0423507413",0.0812,1.1241
"0423507414",0.0812,1.1352
"0423507415",0.0812,1.1463
"0423507416",0.0812,1.1282
"0423507417",0.0812,1.1352
"0423507418",0.0812,1.1474
"0423507419",0.0812,1.1585
"0423507420",0.0812,1.1625
"0423507421",0.0792,1.1615
"0423507422",0.0792,1.1615
"0423507423",0.0792,1.1605
"0423507424",0.0792,1.1615
"0423507425",0.0792,1.1696
"0423507426",0.0792,1.1726
"0423507427",0.0792,1.1766
"0423507428",0.0792,1.1878
"0423507429",0.0792,1.1989
"0423507430",0.0772,1.1847
"0423507431",0.0772,1.21
"0423507432",0.0772,1.2069
"0423507433",0.0772,1.2009
"0423507434",0.0772,1.2039
"0423507435",0.0772,1.1999
"0423507436",0.0772,1.2059
"0423507437",0.0772,1.214
"0423507438",0.0772,1.214
"0423507439",0.0772,1.2362
"0423507440",0.0772,1.1989
"0423507441",0.0772,1.1837
"0423507442",0.0772,1.2191
"0423507443",0.0772,1.2251
"0423507444",0.0772,1.2342
"0423507445",0.0772,1.1979
"0423507446",0.0772,1.1979
"0423507447",0.0772,1.1979
"0423507448",0.0772,1.1968
"0423507449",0.0772,1.1979
"0423507450",0.0772,1.21
"0423507451",0.0772,1.21
"0423507452",0.0772,1.1979
"0423507453",0.0772,1.1979
"0423507454",0.0772,1.1706
"0423507455",0.0772,1.1968
"0423507456",0.0772,1.1615
"0423507457",0.0772,1.1746
"0423507458",0.0772,1.1746
"0423507459",0.0772,1.1746
"0423507460",0.0772,1.1746
"0423507461",0.0772,1.1746
"0423507462",0.0772,1.1746
"0423507463",0.0772,1.1746
"0423507464",0.0772,1.1746
"0423507465",0.0772,1.1393
"0423507466",0.0772,1.1393
"0423507467",0.0772,1.1393
"0423507468",0.0772,1.1362
"0423507469",0.0772,1.1484
"0423507470",0.0772,1.1544
"0423507471",0.0772,1.1645
"0423507472",0.0772,1.1332
"0423507473",0.0772,1.1403
"0423507474",0.0772,1.1514
"0423507475",0.0772,1.1413
"0423507476",0.0772,1.1302
"0423507477",0.0772,1.1979
"0423507478",0.0772,1.1979
"0423507479",0.0772,1.1706
"0423507480",0.0772,1.1534
"0423507481",0.0772,1.1534
"0423507482",0.0772,1.1676
"0423507483",0.0772,1.1665
"0423507484",0.0772,1.1686
"0423507485",0.0772,1.1706
"0423507486",0.0772,1.1746
"0423507487",0.0772,1.1746
"0423507488",0.0772,1.1746
"0423507489",0.0772,1.1746
"0423507490",0.0772,1.1403
"0423507491",0.0772,1.1403
"0423507492",0.0772,1.1403
"0423507493",0.0772,1.1403
"0423507494",0.0772,1.1403
"0423507495",0.0772,1.1403
"0423507496",0.0772,1.1403
"0423507497",0.0772,1.1403
"0423507498",0.0772,1.1403
"0423507499",0.0772,1.1403
"0423507500",0.0772,1.1403
"0423507501",0.0772,1.1746
"0423507502",0.0772,1.1514
"0423507503",0.0772,1.1514
"0423507504",0.0772,1.1514
"0423507505",0.0772,1.1514
"0423507506",0.0772,1.1746
"0423507507",0.0772,1.1403
"0423507508",0.0772,1.1403
"0423507509",0.0772,1.1403
"0423507510",0.0772,1.1746
"0423507511",0.0772,1.1403
"0423507512",0.0772,1.1403
"0423507513",0.0772,1.1403
"0423507514",0.0772,1.1403
"0423507515",0.0772,1.1403
"0423507516",0.0772,1.1403
"0423507517",0.0772,1.1403
"0423507518",0.0772,1.1403
"0423507519",0.0772,1.1746
"0423507520",0.0772,1.1342
"0423507521",0.0772,1.1716
"0423507522",0.0772,1.1362
"0423507523",0.0772,1.1332
"0423507524",0.0772,1.1362
"0423507525",0.0772,1.1696
"0423507526",0.0772,1.1362
"0423507527",0.0772,1.1322
"0423507528",0.0772,1.1261
"0423507529",0.0772,1.1423
"0423507530",0.0772,1.1352
"0423507531",0.0772,1.1362
"0423507532",0.0772,1.1615
"0423507533",0.0772,1.1373
"0423507534",0.0772,1.1463
"0423507535",0.0772,1.1494
"0423507536",0.0772,1.1554
"0423507537",0.0772,1.1342
"0423507538",0.0772,1.1423
"0423507539",0.0772,1.1433
"0423507540",0.0772,1.1645
"0423507541",0.0772,1.1979
"0423507542",0.0772,1.1615
"0423507543",0.0772,1.1615
"0423507544",0.0772,1.1615
"0423507545",0.0772,1.1979
"0423507546",0.0772,1.1979
"0423507547",0.0772,1.1615
"0423507548",0.0772,1.1615
"0423507549",0.0772,1.1575
"0423507550",0.0772,1.1534
"0423507551",0.0772,1.1605
"0423507552",0.0772,1.1564
"0423507553",0.0772,1.1544
"0423507554",0.0772,1.1514
"0423507555",0.0772,1.1979
"0423507556",0.0772,1.1968
"0423507557",0.0772,1.1968
"0423507558",0.0772,1.1615
"0423507559",0.0772,1.1423
"0423507560",0.0772,1.1423
"0423507561",0.0772,1.1393
"0423507562",0.0772,1.1362
"0423507563",0.0772,1.1342
"0423507564",0.0772,1.1342
"0423507565",0.0772,1.1312
"0423507566",0.0772,1.1474
"0423507567",0.0772,1.0938
"0423507568",0.0772,1.0908
"0423507569",0.0772,1.0989
"0423507570",0.0772,1.0979
"0423507571",0.0772,1.0777
"0423507572",0.0772,1.0797
"0423507573",0.0772,1.0767
"0423507574",0.0772,1.0756
"0423507575",0.0772,1.0706
"0423507576",0.0772,1.0625
"0423507577",0.0772,1.0292
"0423507578",0.0772,1.0342
"0423507579",0.0772,1.0615
"0423507580",0.0772,1.0605
"0423507581",0.0772,1.0595
"0423507582",0.0772,1.0514
"0423507583",0.0772,1.0565
"0423507584",0.0772,1.0615
"0423507585",0.0772,1.0312
"0423507586",0.0772,1.0282
"0423507587",0.0772,1.0393
"0423507588",0.0772,1.0393
"0423507589",0.0772,1.0393
"0423507590",0.0772,1.0393
"0423507591",0.0772,1.0393
"0423507592",0.0772,1.0393
"0423507593",0.0772,1.108
"0423507594",0.0772,1.0746
"0423507595",0.0772,1.1049
"0423507596",0.0772,1.0393
"0423507597",0.0772,1.0585
"0423507598",0.0772,1.0373
"0423507599",0.0772,1.0302
"0423507600",0.0772,1.0332
"0423507601",0.0772,1.0302
"0423507602",0.0772,1.0262
"0423507603",0.0772,1.0262
"0423507604",0.0772,0.989
"0423507605",0.0772,1.0161
"0423507606",0.0772,0.989
"0423507607",0.0772,1.013
"0423507608",0.0772,1.0524
"0423507609",0.0772,1.0393
"0423507610",0.0772,1.0918
"0423507611",0.0772,1.0918
"0423507612",0.0772,1.0918
"0423507613",0.0772,1.0645
"0423507614",0.0772,1.0282
"0423507615",0.0772,1.0534
"0423507616",0.0772,1.0423
"0423507617",0.0772,1.0312
"0423507618",0.0772,1.0383
"0423507619",0.0772,1.0383
"0423507620",0.0772,1.0383
"0423507621",0.0772,0.988
"0423507622",0.0772,1.0383
"0423507623",0.0772,0.987
"0423507624",0.0772,0.9831
"0423507625",0.0772,0.9831
"0423507626",0.0772,0.9811
"0423507627",0.0772,1.0171
"0423507628",0.0772,1.0211
"0423507629",0.0772,1.0393
"0423507630",0.0772,0.988
"0423507631",0.0772,0.987
"0423507632",0.0772,0.9583
"0423507633",0.0772,1.0494
"0423507634",0.0772,0.988
"0423507635",0.0772,0.988
"0423507636",0.0772,0.988
"0423507637",0.0772,0.988
"0423507638",0.0772,0.9831
"0423507639",0.0772,0.9583
"0423507640",0.0772,0.9791
"0423507641",0.0772,1.0393
"0423507642",0.0772,0.9672
"0423507643",0.0772,0.9702
"0423507644",0.0772,0.9702
"0423507645",0.0772,1.014
"0423507646",0.0772,0.9702
"0423507647",0.0772,0.9702
"0423507648",0.0772,0.9702
"0423507649",0.0772,0.9702
"0423507650",0.0772,0.9702
"0423507651",0.0772,0.9702
"0423507652",0.0772,0.9702
"0423507653",0.0772,0.9702
"0423507654",0.0772,0.9732
"0423507655",0.0772,0.9662
"0423507656",0.0772,1.011
"0423507657",0.0772,0.9821
"0423507658",0.0772,0.9811
"0423507659",0.0772,0.9801
"0423507660",0.0772,0.988
"0423507661",0.0772,0.9613
"0423507662",0.0772,0.9742
"0423507663",0.0772,0.9841
"0423507664",0.0772,1.013
"0423507665",0.0772,1.0383
"0423507666",0.0772,1.0393
"0423507667",0.0772,1.0393
"0423507668",0.0772,1.0706
"0423507669",0.0772,1.0585
"0423507670",0.0772,0.986
"0423507671",0.0772,1.0373
"0423507672",0.0772,1.0373
"0423507673",0.0772,0.986
"0423507674",0.0772,0.986
"0423507675",0.0772,0.986
"0423507676",0.0772,0.986
"0423507677",0.0772,1.0373
"0423507678",0.0772,1.0373
"0423507679",0.0772,1.0373
"0423507680",0.0772,0.986
"0423507681",0.0772,0.9553
"0423507682",0.0772,0.9811
"0423507683",0.0772,0.9742
"0423507684",0.0772,0.9761
"0423507685",0.0772,0.9761
"0423507686",0.0772,0.9841
"0423507687",0.0772,0.9603
"0423507688",0.0772,0.9662
"0423507689",0.0772,0.986
"0423507690",0.0772,0.986
"0423507691",0.0772,0.986
"0423507692",0.0772,0.986
"0423507693",0.0772,1.0262
"0423507694",0.0772,1.0262
"0423507695",0.0772,1.0585
"0423507696",0.0772,1.0736
"0423507697",0.0772,1.0756
"0423507698",0.0772,1.0787
"0423507699",0.0772,1.0767
"0423507700",0.0772,1.0494
"0423507701",0.0772,1.0494
"0423507702",0.0772,1.0191
"0423507703",0.0772,0.9702
"0423507704",0.0772,1.0191
"0423507705",0.0772,1.0191
"0423507706",0.0772,1.0524
"0423507707",0.0772,1.0393
"0423507708",0.0772,1.0352
"0423507709",0.0772,1.0464
"0423507710",0.0772,1.0484
"0423507711",0.0772,1.0282
"0423507712",0.0772,1.0585
"0423507713",0.0772,1.0322
"0423507714",0.0772,1.0585
"0423507715",0.0772,1.0585
"0423507716",0.0772,1.0918
"0423507717",0.0772,1.0918
"0423507718",0.0772,1.0918
"0423507719",0.0772,1.0918
"0423507720",0.0772,1.0918
"0423507721",0.0772,1.0918
"0423507722",0.0772,1.0918
"0423507723",0.0772,1.0918
"0423507724",0.0772,1.0918
"0423507725",0.0772,1.0918
"0423507726",0.0772,1.0625
"0423507727",0.0772,1.0918
"0423507728",0.0772,1.0918
"0423507729",0.0772,0.9662
"0423507730",0.0772,1.0585
"0423507731",0.0772,1.0918
"0423507732",0.0772,1.0918
"0423507733",0.0772,1.0918
"0423507734",0.0772,1.0918
"0423507735",0.0772,1.0918
"0423507736",0.0772,1.0918
"0423507737",0.0772,1.0918
"0423507738",0.0772,1.0918
"0423507739",0.0772,1.0918
"0423507740",0.0772,1.1544
"0423507741",0.0772,1.1655
"0423507742",0.0772,1.1746
"0423507743",0.0772,1.1554
"0423507744",0.0772,1.1736
"0423507745",0.0772,1.1676
"0423507746",0.0772,1.1615
"0423507747",0.0772,1.1544
"0423507748",0.0772,1.0918
"0423507749",0.0772,1.0918
"0423507750",0.0772,1.0918
"0423507751",0.0772,1.0918
"0423507752",0.0772,1.1534
"0423507753",0.0772,1.1706
"0423507754",0.0772,1.1746
"0423507755",0.0772,1.1867
"0423507756",0.0772,1.2019
"0423507757",0.0772,1.212
"0423507758",0.0772,1.215
"0423507759",0.0772,1.21
"0423507760",0.0772,1.2059
"0423507761",0.0772,1.1251
"0423507762",0.0772,1.1595
"0423507763",0.0772,1.1534
"0423507764",0.0772,1.1524
"0423507765",0.0772,1.1554
"0423507766",0.0772,1.1564
"0423507767",0.0772,1.1514
"0423507768",0.0772,1.1241
"0423507769",0.0772,1.1241
"0423507770",0.0772,1.1241
"0423507771",0.0772,1.1241
"0423507772",0.0772,1.1878
"0423507773",0.0772,1.1787
"0423507774",0.0772,1.1746
"0423507775",0.0772,1.1746
"0423507776",0.0772,1.1463
"0423507777",0.0772,1.1463
"0423507778",0.0772,1.1463
"0423507779",0.0772,1.1463
"0423507780",0.0772,1.1463
"0423507781",0.0772,1.1463
"0423507782",0.0772,1.1463
"0423507783",0.0772,1.216
"0423507784",0.0772,1.2595
"0423507785",0.0772,1.2575
"0423507786",0.0772,1.2201
"0423507787",0.0772,1.2332
"0423507788",0.0772,1.2332
"0423507789",0.0772,1.2292
"0423507790",0.0772,1.1807
"0423507791",0.0772,1.1807
"0423507792",0.0772,1.1807
"0423507793",0.0772,1.1807
"0423507794",0.0772,1.1807
"0423507795",0.0772,1.1807
"0423507796",0.0772,1.1807
"0423507797",0.0772,1.1807
"0423507798",0.0772,1.216
"0423507799",0.0772,1.1463
"0423507800",0.0772,1.1463
"0423507801",0.0772,1.1807
"0423507802",0.0772,1.1807
"0423507803",0.0772,1.1807
"0423507804",0.0772,1.1807
"0423507805",0.0772,1.1807
"0423507806",0.0772,1.1807
"0423507807",0.0772,1.1463
"0423507808",0.0772,1.0928
"0423507809",0.0772,1.116
"0423507810",0.0772,1.107
"0423507811",0.0772,1.112
"0423507812",0.0772,1.112
"0423507813",0.0772,1.112
"0423507814",0.0772,1.112
"0423507815",0.0772,1.1463
"0423507816",0.0772,1.1463
"0423507817",0.0772,1.1463
"0423507818",0.0772,1.1463
"0423507819",0.0772,1.1463
"0423507820",0.0772,1.1463
"0423507821",0.0772,1.1463
"0423507822",0.0772,1.1463
"0423507823",0.0772,1.1463
"0423507824",0.0772,1.1463
"0423507825",0.0772,1.1463
"0423507826",0.0772,1.1463
"0423507827",0.0772,1.1463
"0423507828",0.0772,1.1463
"0423507829",0.0772,1.1463
"0423507830",0.0772,1.1463
"0423507831",0.0772,1.1463
"0423507832",0.0772,1.1534
"0423507833",0.0772,1.1484
"0423507834",0.0772,1.1474
"0423507835",0.0772,1.1251
"0423507836",0.0772,1.1251
"0423507837",0.0772,1.1251
"0423507838",0.0772,1.1251
"0423507839",0.0772,1.1463
"0423507840",0.0772,1.1251
"0423507841",0.0772,1.1504
"0423507842",0.0772,1.1504
"0423507843",0.0772,1.1544
"0423507844",0.0772,1.0585
"0423507845",0.0772,1.0585
"0423507846",0.0772,1.0585
"0423507847",0.0772,1.0585
"0423507848",0.0772,1.0585
"0423507849",0.0772,1.0908
"0423507850",0.0772,1.0918
"0423507851",0.0772,1.0918
"0423507852",0.0772,1.112
"0423507853",0.0772,1.112
"0423507854",0.0772,1.112
"0423507855",0.0772,1.112
"0423507856",0.0772,1.112
"0423507857",0.0772,1.112
"0423507858",0.0772,1.112
"0423507859",0.0772,1.0888
"0423507860",0.0772,1.0888
"0423507861",0.0772,1.0888
"0423507862",0.0772,1.0888
"0423507863",0.0772,1.0767
"0423507864",0.0772,1.0868
"0423507865",0.0772,1.0544
"0423507866",0.0772,1.0544
"0423507867",0.0772,1.0656
"0423507868",0.0772,1.0575
"0423507869",0.0772,1.0474
"0423507870",0.0772,1.0413
"0423507871",0.0772,1.0373
"0423507872",0.0772,1.0282
"0423507873",0.0772,1.0262
"0423507874",0.0772,1.0272
"0423507875",0.0772,1.0312
"0423507876",0.0772,1.0332
"0423507877",0.0772,1.0312
"0423507878",0.0772,1.0534
"0423507879",0.0772,1.0504
"0423507880",0.0772,1.0352
"0423507881",0.0772,1.0231
"0423507882",0.0772,1.0282
"0423507883",0.0772,1.0312
"0423507884",0.0772,1.0211
"0423507885",0.0772,1.0272
"0423507886",0.0772,1.0161
"0423507887",0.0772,1.0181
"0423507888",0.0772,0.986
"0423507889",0.0772,1.012
"0423507890",0.0772,1.0171
"0423507891",0.0772,0.9732
"0423507892",0.0772,0.9811
"0423507893",0.0772,0.9415
"0423507894",0.0772,0.9821
"0423507895",0.0772,0.9801
"0423507896",0.0772,0.9801
"0423507897",0.0772,0.9752
"0423507898",0.0772,1.0585
"0423507899",0.0772,1.0575
"0423507900",0.0772,1.0191
"0423507901",0.0772,1.0171
"0423507902",0.0772,0.987
"0423507903",0.0772,0.9811
"0423507904",0.0772,0.9821
"0423507905",0.0772,0.985
"0423507906",0.0772,1.0363
"0423507907",0.0772,1.0252
"0423507908",0.0772,1.0252
"0423507909",0.0772,1.0565
"0423507910",0.0772,1.0565
"0423507911",0.0772,1.0464
"0423507912",0.0772,1.0787
"0423507913",0.0772,1.0787
"0423507914",0.0772,1.0464
"0423507915",0.0772,1.0787
"0423507916",0.0772,1.0787
"0423507917",0.0772,1.0787
"0423507918",0.0772,1.0787
"0423507919",0.0772,1.0787
"0423507920",0.0772,1.0787
"0423507921",0.0772,1.0787
"0423507922",0.0772,1.0787
"0423507923",0.0772,1.0464
"0423507924",0.0772,1.0464
"0423507925",0.0772,1.0464
"0423507926",0.0772,1.0484
"0423507927",0.0772,1.0514
"0423507928",0.0772,1.0544
"0423507929",0.0772,1.0322
"0423507930",0.0772,1.0342
"0423507931",0.0772,1.0352
"0423507932",0.0772,1.0474
"0423507933",0.0772,1.0383
"0423507934",0.0772,1.0383
"0423507935",0.0772,1.0252
"0423507936",0.0772,1.0565
"0423507937",0.0772,1.0635
"0423507938",0.0772,1.0625
"0423507939",0.0772,1.0635
"0423507940",0.0772,1.0625
"0423507941",0.0772,1.0635
"0423507942",0.0772,1.0645
"0423507943",0.0772,1.0443
"0423507944",0.0772,1.0252
"0423507945",0.0772,1.0252
"0423507946",0.0772,1.0241
"0423507947",0.0772,1.0514
"0423507948",0.0772,1.0514
"0423507949",0.0772,1.0252
"0423507950",0.0772,1.0262
"0423507951",0.0772,1.0363
"0423507952",0.0772,1.0443
"0423507953",0.0772,1.0787
"0423507954",0.0772,1.0787
"0423507955",0.0772,0.9514
"0423507956",0.0772,0.9464
"0423507957",0.0772,0.9474
"0423507958",0.0772,1.0787
"0423507959",0.0772,1.0787
"0423507960",0.0772,1.0787
"0423507961",0.0772,1.0787
"0423507962",0.0772,1.2453
"0423507963",0.0772,1.2504
"0423507964",0.0772,1.2524
"0423507965",0.0772,1.2544
"0423507966",0.0772,1.2595
"0423507967",0.0772,1.2605
"0423507968",0.0772,1.2635
"0423507969",0.0772,1.2686
"0423507970",0.0772,1.2696
"0423507971",0.0772,1.2726
"0423507972",0.0772,1.2726
"0423507973",0.0772,1.2756
"0423507974",0.0772,1.2716
"0423507975",0.0772,1.313
"0423507976",0.0772,1.314
"0423607340",0.3366,1.0554
"0423607341",0.3366,1.1201
"0423607342",0.3366,1.1211
"0423607343",0.3366,1.1312
"0423607344",0.3366,1.1332
"0423607345",0.3366,1.1332
"0423607346",0.3366,1.0878
"0423607347",0.3366,1.0878
"0423607348",0.3366,1.0878
"0423607349",0.3366,1.0878
"0423607350",0.3366,1.0878
"0423607351",0.3366,1.0878
"0423607352",0.3366,1.0878
"0423607353",0.3366,1.0544
"0423607354",0.3366,1.0817
"0423607355",0.3366,1.0756
"0423607356",0.3366,1.0676
"0423607357",0.3366,1.0898
"0423607358",0.3366,1.0787
"0423607359",0.3366,1.0797
"0423607360",0.3366,1.0726
"0423607361",0.3366,1.0797
"0423607362",0.3366,1.0827
"0423607363",0.3366,1.0464
"0423607364",0.3366,1.0857
"0423607365",0.3366,1.0989
"0423607366",0.3366,1.0979
"0423607367",0.3366,1.0656
"0423607368",0.3366,1.0615
"0423607369",0.3366,1.0666
"0423607370",0.3366,1.1564
"0423607371",0.3366,1.1534
"0423607372",0.3366,1.0726
"0423607373",0.3366,1.0676
"0423607374",0.3465,1.0676
"0423607375",0.3465,1.0676
"0423607376",0.3366,1.0676
"0423607377",0.3366,1.0999
"0423607378",0.3366,1.0676
"0423607379",0.0812,0.989
"0423607380",0.0812,1.0423
"0423607381",0.0812,1.0464
"0423607382",0.0812,1.0605
"0423607383",0.0812,1.0544
"0423607384",0.0812,1.0837
"0423607385",0.0812,1.0756
"0423607386",0.0812,1.0605
"0423607387",0.0812,1.0575
"0423607388",0.0812,1.0807
"0423607389",0.0812,1.0746
"0423607390",0.0812,1.0686
"0423607391",0.0812,1.0736
"0423607392",0.0812,1.0807
"0423607393",0.0812,1.0645
"0423607394",0.0812,1.1059
"0423607395",0.0812,1.1019
"0423607396",0.0812,1.1039
"0423607397",0.0812,1.0857
"0423607398",0.0812,1.112
"0423607399",0.0812,1.0989
"0423607400",0.0812,1.0928
"0423607401",0.0812,1.0878
"0423607402",0.0812,1.107
"0423607403",0.0812,1.0999
"0423607404",0.0812,1.1059
"0423607405",0.0812,1.1039
"0423607406",0.0812,1.0928
"0423607407",0.0812,1.0969
"0423607408",0.0812,1.0969
"0423607409",0.0812,1.1029
"0423607410",0.0812,1.0979
"0423607411",0.0812,1.1029
"0423607412",0.0812,1.0847
"0423607413",0.0812,1.0918
"0423607414",0.0812,1.0999
"0423607415",0.0812,1.0868
"0423607416",0.0812,1.0969
"0423607417",0.0812,1.0746
"0423607418",0.0812,1.112
"0423607419",0.0812,1.1494
"0423607420",0.0792,1.1585
"0423607421",0.0792,1.1676
"0423607422",0.0792,1.1746
"0423607423",0.0792,1.1716
"0423607424",0.0792,1.1766
"0423607425",0.0792,1.1797
"0423607426",0.0792,1.1878
"0423607427",0.0772,1.1908
"0423607428",0.0772,1.1989
"0423607429",0.0772,1.209
"0423607430",0.0772,1.211
"0423607431",0.0772,1.208
"0423607432",0.0772,1.2039
"0423607433",0.0772,1.1989
"0423607434",0.0772,1.1888
"0423607435",0.0772,1.2069
"0423607436",0.0772,1.1958
"0423607437",0.0772,1.1817
"0423607438",0.0772,1.2251
"0423607439",0.0772,1.2019
"0423607440",0.0772,1.2019
"0423607441",0.0772,1.212
"0423607442",0.0772,1.2221
"0423607443",0.0772,1.2019
"0423607444",0.0772,1.215
"0423607445",0.0772,1.208
"0423607446",0.0772,1.1968
"0423607447",0.0772,1.1968
"0423607448",0.0772,1.1979
"0423607449",0.0772,1.1979
"0423607450",0.0772,1.1979
"0423607451",0.0772,1.1968
"0423607452",0.0772,1.1979
"0423607453",0.0772,1.1979
"0423607454",0.0772,1.2342
"0423607455",0.0772,1.2342
"0423607456",0.0772,1.2342
"0423607457",0.0772,1.1746
"0423607458",0.0772,1.1746
"0423607459",0.0772,1.1746
"0423607460",0.0772,1.1746
"0423607461",0.0772,1.1746
"0423607462",0.0772,1.1746
"0423607463",0.0772,1.1746
"0423607464",0.0772,1.1393
"0423607465",0.0772,1.1393
"0423607466",0.0772,1.1393
"0423607467",0.0772,1.1393
"0423607468",0.0772,1.1393
"0423607469",0.0772,1.1423
"0423607470",0.0772,1.1534
"0423607471",0.0772,1.1261
"0423607472",0.0772,1.1302
"0423607473",0.0772,1.1463
"0423607474",0.0772,1.1575
"0423607475",0.0772,1.1463
"0423607476",0.0772,1.1383
"0423607477",0.0772,1.1514
"0423607478",0.0772,1.1979
"0423607479",0.0772,1.1979
"0423607480",0.0772,1.1585
"0423607481",0.0772,1.1544
"0423607482",0.0772,1.1575
"0423607483",0.0772,1.1979
"0423607484",0.0772,1.1746
"0423607485",0.0772,1.1746
"0423607486",0.0772,1.1746
"0423607487",0.0772,1.1403
"0423607488",0.0772,1.1403
"0423607489",0.0772,1.1403
"0423607490",0.0772,1.1403
"0423607491",0.0772,1.1059
"0423607492",0.0772,1.1403
"0423607493",0.0772,1.1403
"0423607494",0.0772,1.1403
"0423607495",0.0772,1.1403
"0423607496",0.0772,1.1403
"0423607497",0.0772,1.1403
"0423607498",0.0772,1.1403
"0423607499",0.0772,1.1403
"0423607500",0.0772,1.1403
"0423607501",0.0772,1.1746
"0423607502",0.0772,1.1514
"0423607503",0.0772,1.1514
"0423607504",0.0772,1.1514
"0423607505",0.0772,1.1181
"0423607506",0.0772,1.1403
"0423607507",0.0772,1.1403
"0423607508",0.0772,1.1403
"0423607509",0.0772,1.1403
"0423607510",0.0772,1.1746
"0423607511",0.0772,1.1746
"0423607512",0.0772,1.1403
"0423607513",0.0772,1.1403
"0423607514",0.0772,1.1403
"0423607515",0.0772,1.1059
"0423607516",0.0772,1.1403
"0423607517",0.0772,1.1049
"0423607518",0.0772,1.1403
"0423607519",0.0772,1.1777
"0423607520",0.0772,1.1716
"0423607521",0.0772,1.1686
"0423607522",0.0772,1.1342
"0423607523",0.0772,1.1342
"0423607524",0.0772,1.1625
"0423607525",0.0772,1.1534
"0423607526",0.0772,1.1615
"0423607527",0.0772,1.1373
"0423607528",0.0772,1.1433
"0423607529",0.0772,1.1322
