"zip","fire1","fire2","brush_fire","water_weather","water_nonweather","wind","hail","lightning","theft","liability","hurricane","other"
"13340",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13341",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13342",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13343",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13345",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13346",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13348",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13350",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13352",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13353",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13354",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13355",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13357",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13360",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13361",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13363",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13364",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13365",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13367",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13368",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13402",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13403",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13406",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13407",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13408",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13409",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13411",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13413",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13415",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13416",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13417",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13418",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13420",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13421",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13424",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13425",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13426",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13428",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13431",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13433",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13435",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13436",0.7593,0.7593,1,1.2898,1,1.0252,2.0503,1.0595,0.5762,0.4693,0,1.5463
"13437",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13438",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13439",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13440",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13441",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13450",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13452",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13454",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13456",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13457",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13459",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13460",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13461",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13464",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13465",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13468",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13469",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13470",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13471",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13472",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13473",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13475",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13476",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13477",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13478",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13480",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13482",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13483",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13485",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13486",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13488",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13489",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13490",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13491",0.7593,0.7593,1,0.8187,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13492",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13493",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13494",0.7593,0.7593,1,1.2898,1,0.7504,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13495",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13501",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13502",0.7593,0.7593,1,0.8187,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13601",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13602",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13603",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13605",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13606",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13607",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13608",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13611",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13612",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13613",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13614",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13615",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13616",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13617",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13618",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13619",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13620",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13621",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13622",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13623",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13624",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13625",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13626",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13628",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13630",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13632",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13633",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13634",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13635",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13636",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13637",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13638",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13639",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13640",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13641",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13642",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13643",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13645",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13646",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13647",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13648",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13650",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13651",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13652",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13654",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13655",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13656",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13658",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13659",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13660",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13661",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13662",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13664",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13665",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.5463
"13666",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13667",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13668",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13669",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13670",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13672",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13673",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13674",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13675",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13676",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13679",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13680",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13681",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13682",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13684",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13685",0.7593,0.7593,1,1.2898,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13687",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13690",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13691",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13692",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13693",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13694",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13695",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13696",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13697",0.7593,0.7593,1,1.013,1,1.5413,0.9474,1.2726,0.5762,0.4693,0,1.4362
"13730",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13731",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13732",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13733",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13734",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13736",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13739",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13740",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13743",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13744",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13746",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13748",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13750",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13751",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13752",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13753",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13754",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13755",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13756",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13757",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13760",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13774",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13775",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13776",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13777",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13778",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13780",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13782",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13783",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13784",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13786",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13787",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13788",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13790",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13795",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13796",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13797",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13801",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13802",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13803",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13804",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13806",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13807",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13808",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13809",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13810",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13811",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13812",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13813",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13814",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13815",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13820",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13825",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13826",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13827",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13830",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13832",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13833",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13834",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13835",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13838",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13839",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13840",0.7593,0.7593,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13841",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13842",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13843",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13844",0.7593,0.7593,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13846",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13847",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13849",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13850",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13856",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13859",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13861",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.9276
"13862",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13863",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13864",0.8662,0.8662,1,1.4473,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13865",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13901",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13902",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13903",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13904",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"13905",0.8662,0.8662,1,0.8187,1.0898,0.7504,0.9474,1.2726,0.5762,0.4693,0,0.8177
"14001",0.7593,0.7593,1,1.4473,0.8662,1.3332,1.2989,1.111,0.8425,0.4693,0,0.8177
"14004",0.7593,0.7593,1,1.4473,0.8662,1.3332,1.2989,1.111,0.8425,0.4693,0,0.8177
"14005",0.7593,0.7593,1,1.4473,0.8662,1.0322,0.4297,1.7332,0.5762,0.5633,0,0.8177
"14006",0.7593,0.7593,1,1.4473,0.8662,1.3332,1.2989,1.111,0.8425,0.8009,0,0.8177
"14008",0.7593,0.7593,1,1.4473,0.8662,1.3332,1.2989,1.111,1.8039,0.4693,0,0.8177
